endToEndDelay:vector projectphase3.H2.app[1] (#0 - Exp1DropTailWithoutPolicingAndShaping-0-20250330-01:17:59-13444),
314.875376,12.36253139
315.009126,22.29628139
315.142876,22.39003139
315.380126,12.82728139
315.513876,22.52103139
315.751126,13.15828139
315.884876,22.73203139
316.122126,22.80928139
316.255876,22.82303139
316.493126,13.86028139
316.626876,22.79403139
316.760626,22.80778139
316.894376,14.22153139
317.028126,22.91528139
317.161876,23.00903139
317.295626,14.58278139
317.429376,23.15653139
317.563126,14.81028139
317.696876,23.34403139
317.830626,15.03778139
317.964376,23.41153139
318.098126,15.26528139
318.231876,23.43903139
318.365626,15.49278139
318.499376,23.42653139
318.633126,15.72028139
318.766876,23.41403139
318.900626,15.94778139
319.034376,23.40153139
319.168126,16.17528139
319.301876,23.42903139
319.435626,16.40278139
319.569376,23.41653139
319.703126,16.63028139
319.888626,16.77578139
320.125876,23.05303139
320.259626,22.78678139
320.393376,17.20053139
320.545876,22.67303139
320.679626,17.44678139
320.813376,22.54053139
320.947126,17.67428139
321.080876,22.60803139
321.214626,17.90178139
321.348376,22.59553139
321.482126,18.12928139
321.615876,22.62303139
321.749626,18.35678139
321.883376,22.73053139
322.017126,22.74428139
322.150876,18.71803139
322.284626,22.89178139
322.418376,22.86553139
322.552126,19.07928139
322.685876,23.01303139
322.819626,23.02678139
322.953376,19.44053139
323.138876,23.02603139
323.272626,19.71978139
323.458126,23.10528139
323.591876,23.03903139
323.725626,23.13278139
323.859376,23.10653139
323.993126,23.20028139
324.126876,20.45403139
324.260626,23.42778139
324.394376,23.40153139
324.528126,20.81528139
324.661876,23.62903139
324.950876,23.39803139
325.084626,23.37178139
325.218376,21.42553139
325.352126,23.51928139
325.485876,23.61303139
325.619626,21.78678139
325.753376,23.80053139
325.887126,23.81428139
326.020876,22.14803139
326.154626,24.04178139
326.288376,24.01553139
326.422126,24.10928139
326.555876,24.20303139
326.727376,22.73453139
326.930626,22.89778139
327.116126,13.08328139
327.249876,23.17703139
327.435376,13.36253139
327.569126,23.45628139
327.754626,13.64178139
327.991876,13.83903139
328.177376,13.98453139
328.362876,24.13003139
328.600126,14.32728139
328.837376,14.48453139
328.971126,24.65828139
329.156626,14.76378139
329.290376,24.93753139
329.424126,14.99128139
329.557876,25.16503139
329.691626,15.21878139
329.825376,25.39253139
329.959126,15.44628139
330.144626,15.59178139
330.278376,25.76553139
330.412126,15.81928139
330.564626,25.01178139
330.698376,16.06553139
330.832126,26.23928139
330.965876,16.25303139
331.099626,26.46678139
331.233376,16.44053139
331.367126,25.77428139
331.500876,16.66803139
331.634626,26.92178139
331.768376,16.89553139
331.953876,27.20103139
332.139376,27.34653139
332.324876,27.49203139
332.510376,27.63753139
332.695876,27.06303139
332.829626,17.75678139
332.963376,28.01053139
333.200626,28.20778139
333.386126,28.35328139
333.519876,27.84703139
333.653626,28.58078139
333.787376,18.51453139
333.921126,18.60828139
334.054876,28.34203139
334.188626,18.83578139
334.322376,29.16953139
334.456126,19.06328139
334.589876,29.39703139
334.723626,19.29078139
334.857376,19.38453139
334.991126,19.47828139
335.124876,29.89203139
335.310376,19.71753139
335.495876,19.86303139
335.629626,19.95678139
335.763376,20.05053139
335.897126,20.14428139
336.030876,30.71803139
336.164626,20.37178139
336.298376,30.50553139
336.432126,20.59928139
336.565876,31.21303139
336.803126,20.85028139
336.936876,20.94403139
337.070626,21.03778139
337.204376,31.37153139
337.338126,31.90528139
337.575376,21.34253139
337.760876,32.28803139
337.894626,21.34178139
338.080126,31.92728139
338.213876,31.94103139
338.347626,21.47478139
338.481376,21.56853139
338.615126,21.66228139
338.748876,21.67603139
338.934376,32.26153139
339.068126,21.83528139
339.305376,21.83253139
339.542626,21.82978139
339.779876,21.82703139
339.913626,21.84078139
340.047376,32.17453139
340.181126,21.82828139
340.314876,21.92203139
340.500376,21.90753139
340.652876,21.94003139
340.838376,21.84553139
340.972126,21.85928139
341.157626,21.76478139
341.291376,21.85853139
341.476876,21.84403139
341.610626,21.93778139
341.744376,21.99153139
341.878126,22.08528139
342.011876,31.73903139
342.145626,22.11278139
342.279376,22.12653139
342.413126,22.18028139
342.546876,22.27403139
342.680626,22.28778139
342.814376,22.38153139
342.948126,22.43528139
343.081876,22.44903139
343.215626,22.46278139
343.401126,22.52828139
343.534876,22.54203139
343.668626,31.91578139
343.802376,22.68953139
343.936126,22.70328139
344.069876,22.75703139
344.203626,32.25078139
344.337376,32.26453139
344.471126,22.91828139
344.604876,22.93203139
344.738626,22.94578139
344.872376,22.91953139
345.006126,22.93328139
345.346876,32.47403139
345.480626,22.76778139
345.614376,22.78153139
345.748126,22.75528139
345.881876,22.76903139
346.015626,22.78278139
346.201126,22.76828139
346.334876,22.78203139
346.572126,22.69928139
346.809376,22.53653139
347.046626,22.45378139
347.180376,22.42753139
347.314126,22.52128139
347.447876,22.53503139
347.581626,22.50878139
347.715376,22.52253139
347.849126,22.61628139
347.982876,22.59003139
348.116626,22.68378139
348.250376,22.69753139
348.384126,22.79128139
348.517876,22.84503139
348.651626,22.93878139
348.785376,23.03253139
348.919126,23.00628139
349.052876,23.10003139
349.186626,23.19378139
349.320376,23.16753139
349.454126,23.26128139
349.587876,23.27503139
349.721626,23.24878139
349.855376,23.26253139
349.989126,23.27628139
350.122876,23.25003139
350.256626,23.26378139
350.390376,23.35753139
350.542876,23.35003139
350.883626,23.29078139
351.017376,23.38453139
351.151126,23.35828139
351.284876,23.45203139
351.418626,23.54578139
351.604126,23.45128139
351.893126,23.30028139
352.130376,23.21753139
352.264126,23.19128139
352.397876,23.20503139
352.531626,23.29878139
352.665376,23.27253139
352.799126,23.28628139
352.932876,23.38003139
353.066626,23.35378139
353.200376,23.36753139
353.334126,23.38128139
353.467876,23.31503139
353.601626,23.32878139
353.735376,23.30253139
353.869126,23.31628139
354.002876,23.33003139
354.136626,23.30378139
354.270376,23.31753139
354.404126,23.33128139
354.537876,23.30503139
354.671626,23.31878139
354.805376,23.33253139
354.939126,23.38628139
355.072876,23.40003139
355.206626,23.41378139
355.443876,23.25103139
355.577626,23.22478139
355.711376,23.23853139
355.845126,23.21228139
355.978876,23.22603139
356.112626,23.23978139
356.246376,23.21353139
356.380126,23.22728139
356.513876,23.24103139
356.647626,23.29478139
356.781376,23.38853139
356.915126,23.48228139
357.048876,23.57603139
357.182626,23.54978139
357.316376,23.56353139
357.450126,23.57728139
358.153126,23.08028139
358.286876,23.13403139
358.420626,23.22778139
358.554376,23.24153139
358.688126,23.21528139
358.821876,23.22903139
358.955626,23.24278139
359.089376,23.21653139
359.223126,23.23028139
359.356876,23.24403139
359.490626,23.21778139
359.624376,23.23153139
359.758126,23.24528139
359.995376,23.08253139
360.180876,22.98803139
360.314626,23.00178139
360.500126,22.90728139
360.652626,22.93978139
360.889876,22.77703139
361.075376,22.68253139
361.209126,22.69628139
361.3428876,22.51004301
361.580126,22.58728139
361.869126,22.19628139
362.002876,22.29003139
362.136626,22.26378139
362.270376,22.35753139
362.404126,22.45128139
362.641376,22.44853139
362.826876,22.43403139
362.960626,22.44778139
363.249626,22.17678139
363.383376,22.19053139
363.517126,22.20428139
363.650876,22.17803139
363.836376,22.24353139
363.970126,22.21728139
364.103876,22.23103139
364.237626,22.24478139
364.371376,22.21853139
364.505126,22.23228139
364.638876,22.24603139
364.772626,22.21978139
364.906376,22.23353139
365.040126,22.20728139
365.173876,22.10103139
365.307626,22.07478139
365.441376,22.08853139
365.575126,22.10228139
365.708876,22.15603139
365.842626,22.24978139
365.976376,22.26353139
366.110126,22.23728139
366.243876,22.25103139
366.377626,22.26478139
366.511376,22.23853139
366.645126,22.25228139
366.778876,22.26603139
366.912626,22.23978139
367.046376,22.25353139
367.180126,22.26728139
367.313876,22.24103139
367.499376,22.18653139
367.633126,22.16028139
367.766876,22.17403139
367.900626,22.18778139
368.034376,22.24153139
368.168126,22.33528139
368.301876,22.42903139
368.435626,22.48278139
368.569376,22.57653139
368.703126,22.67028139
368.836876,22.76403139
369.177626,22.74478139
369.311376,22.75853139
369.496876,22.66403139
369.630626,22.67778139
369.816126,22.58328139
369.949876,22.59703139
370.083626,22.57078139
370.217376,22.58453139
370.351126,22.59828139
370.484876,22.57203139
370.637376,22.60453139
370.771126,22.69828139
370.904876,22.75203139
371.038626,22.76578139
371.327626,22.69478139
371.461376,22.66853139
371.646876,22.69403139
371.884126,22.69128139
372.017876,22.70503139
372.203376,22.69053139
372.337126,22.78428139
372.470876,22.75803139
372.604626,22.85178139
372.738376,22.94553139
372.872126,22.91928139
373.005876,23.01303139
373.139626,23.10678139
373.273376,23.08053139
373.407126,23.17428139
373.540876,23.18803139
373.674626,23.16178139
373.808376,23.17553139
373.942126,23.18928139
374.075876,23.16303139
374.209626,23.25678139
374.343376,23.35053139
374.477126,23.32428139
374.610876,23.41803139
374.744626,23.43178139
374.878376,23.40553139
375.012126,23.49928139
375.145876,23.59303139
375.279626,23.68678139
375.413376,23.66053139
375.547126,23.67428139
375.680876,23.68803139
375.814626,23.66178139
375.948376,23.75553139
376.082126,23.76928139
376.215876,23.74303139
376.349626,23.75678139
376.483376,23.77053139
376.772376,23.49953139
376.906126,23.51328139
377.039876,23.48703139
377.173626,23.58078139
377.307376,23.59453139
377.441126,23.56828139
377.574876,23.58203139
377.708626,23.59578139
377.842376,23.56953139
377.976126,23.58328139
378.109876,23.59703139
378.243626,23.57078139
378.377376,23.58453139
378.511126,23.59828139
378.696626,23.50378139
378.830376,23.51753139
378.964126,23.49128139
379.097876,23.50503139
379.231626,23.51878139
379.365376,23.49253139
379.499126,23.58628139
379.632876,23.60003139
379.766626,23.57378139
379.900376,23.58753139
380.034126,23.60128139
380.167876,23.57503139
380.301626,23.58878139
380.435376,23.60253139
380.587876,23.59503139
380.721626,23.60878139
381.217626,23.34478139
381.351376,23.43853139
381.485126,23.45228139
381.825876,23.19303139
381.959626,23.20678139
382.093376,23.18053139
382.227126,23.19428139
382.360876,23.20803139
382.494626,23.18178139
382.628376,23.19553139
382.762126,23.20928139
382.895876,23.26303139
383.029626,23.35678139
383.163376,23.45053139
383.297126,23.42428139
383.430876,23.43803139
383.564626,23.53178139
383.698376,23.50553139
383.883876,23.61103139
384.017626,23.62478139
384.306626,23.43378139
384.440376,23.44753139
384.574126,23.46128139
384.707876,23.43503139
384.841626,23.44878139
384.975376,23.42253139
385.109126,23.43628139
385.242876,23.45003139
385.376626,23.42378139
385.510376,23.43753139
385.644126,23.45128139
385.777876,23.42503139
385.963376,23.37053139
386.200626,23.20778139
386.334376,23.18153139
386.468126,23.19528139
386.601876,23.20903139
386.735626,23.18278139
386.869376,23.19653139
387.003126,23.21028139
387.136876,23.18403139
387.270626,23.19778139
387.404376,23.21153139
387.589876,23.11703139
387.723626,23.13078139
387.909126,23.03628139
388.042876,23.05003139
388.383626,22.95078139
388.517376,22.96453139
388.651126,22.93828139
388.836626,22.88378139
389.022126,22.78928139
389.155876,22.80303139
389.341376,22.70853139
389.475126,22.72228139
389.660626,22.62778139
389.794376,22.72153139
389.979876,22.62703139
390.113626,22.64078139
390.247376,22.61453139
390.432876,22.52003139
390.585376,22.55253139
390.719126,22.56628139
390.852876,22.54003139
390.986626,22.55378139
391.120376,22.56753139
391.305876,22.47303139
391.439626,22.48678139
391.573376,22.46053139
391.707126,22.47428139
391.840876,22.56803139
391.974626,22.62178139
392.108376,22.71553139
392.242126,22.80928139
392.375876,22.90303139
392.509626,22.95678139
392.643376,23.05053139
392.777126,23.06428139
392.910876,23.03803139
393.079376,23.08653139
393.230876,23.19803139
393.396376,23.24353139
393.547876,23.35503139
393.785126,23.43228139
393.918876,23.44603139
394.052626,23.45978139
394.238126,12.52528139
394.527126,23.37428139
394.660876,23.38803139
394.794626,13.04178139
394.980126,23.42728139
395.113876,23.32103139
395.299376,13.50653139
395.484876,23.29203139
395.618626,13.78578139
395.752376,23.23953139
395.989626,14.07678139
396.175126,14.22228139
396.360626,22.32778139
396.494376,14.50153139
396.731626,22.25878139
396.865376,22.35253139
396.999126,14.96628139
397.391626,21.75878139
397.525376,21.61253139
397.659126,15.54628139
397.844626,21.57178139
397.978376,21.54553139
398.163876,21.57103139
398.349376,21.59653139
398.483126,16.29028139
398.616876,21.74403139
398.854126,21.82128139
398.987876,21.83503139
399.121626,21.92878139
399.255376,21.90253139
399.440876,21.92803139
399.626376,17.35353139
399.811876,21.97903139
399.997376,21.84453139
400.131126,17.81828139
400.264876,21.79203139
400.450376,21.65753139
400.602876,18.25003139
400.788376,21.59553139
400.922126,18.52928139
401.055876,21.70303139
401.344876,21.15203139
401.478626,21.16578139
401.664126,21.07128139
401.849626,20.97678139
401.983376,20.99053139
402.117126,19.60428139
402.302626,20.90978139
402.436376,20.88353139
402.642626,20.08978139
402.811876,20.21903139
402.997376,10.96453139
403.131126,11.05828139
403.264876,20.63203139
403.398626,11.28578139
403.584126,11.39128139
403.769626,21.09678139
403.903376,11.67053139
404.088876,11.77603139
404.222626,11.86978139
404.356376,21.64353139
404.541876,12.14903139
404.727376,12.29453139
404.861126,20.62828139
404.994876,12.52203139
405.180376,12.66753139
405.365876,12.81303139
405.603126,21.33028139
405.736876,13.14403139
405.974126,13.34128139
406.107876,13.43503139
406.396876,21.96403139
406.530626,13.77778139
406.664376,23.75153139
406.849876,14.05703139
406.983626,14.15078139
407.117376,22.64453139
407.251126,14.37828139
407.384876,24.43203139
407.570376,14.65753139
407.755876,14.80303139
407.889626,23.37678139
408.023376,15.03053139
408.208876,15.13603139
408.342626,15.22978139
408.476376,25.44353139
408.610126,23.93728139
408.795626,15.60278139
408.929376,25.85653139
409.166626,24.45378139
409.300376,16.02753139
409.434126,16.12128139
409.567876,16.21503139
409.701626,24.94878139
409.835376,16.44253139
409.969126,26.81628139
410.102876,16.67003139
410.236626,16.76378139
410.422126,16.90928139
410.574626,25.66178139
410.708376,27.51553139
410.893876,17.26103139
411.027626,26.07478139
411.161376,27.92853139
411.295126,17.62228139
411.480626,17.76778139
411.666126,17.91328139
411.903376,26.91053139
412.037126,18.24428139
412.429626,18.55678139
412.615126,18.70228139
412.800626,27.64778139
412.934376,29.42153139
413.068126,19.07528139
413.305376,29.71253139
413.439126,19.40628139
413.572876,28.38003139
413.861876,19.74903139
414.047376,19.89453139
414.284626,20.09178139
414.418376,29.18553139
414.552126,20.31928139
414.737626,20.46478139
414.871376,20.55853139
415.005126,29.61228139
415.138876,20.78603139
415.272626,20.87978139
415.406376,20.97353139
415.540126,30.10728139
415.673876,21.20103139
415.807626,21.29478139
415.941376,21.38853139
416.075126,21.48228139
416.208876,30.73603139
416.342626,21.66978139
416.476376,21.68353139
416.610126,21.77728139
416.847376,21.77453139
417.084626,21.77178139
417.270126,21.75728139
417.403876,21.77103139
417.537626,21.74478139
417.723126,21.69028139
417.856876,21.66403139
417.990626,21.67778139
418.124376,21.69153139
418.258126,21.66528139
418.443626,21.61078139
418.629126,21.51628139
418.762876,21.53003139
418.896626,21.50378139
419.030376,21.51753139
419.164126,21.53128139
419.297876,31.54503139
419.431626,21.51878139
419.565376,31.73253139
419.699126,31.70628139
419.832876,21.52003139
419.966626,21.49378139
420.152126,21.43928139
420.285876,21.41303139
420.419626,21.42678139
420.572126,21.45928139
420.705876,21.43303139
420.839626,21.44678139
420.973376,21.46053139
421.107126,21.43428139
421.240876,21.44803139
421.374626,21.54178139
421.508376,21.51553139
421.642126,32.48928139
421.775876,21.70303139
421.909626,21.67678139
422.043376,21.77053139
422.177126,32.90428139
422.310876,21.87803139
422.444626,32.97178139
422.578376,21.94553139
422.712126,22.03928139
422.949376,22.03653139
423.186626,22.03378139
423.423876,21.95103139
423.609376,21.93653139
423.743126,22.03028139
423.876876,22.12403139
424.010626,22.09778139
424.144376,22.19153139
424.278126,22.28528139
424.411876,22.25903139
424.545626,22.35278139
424.679376,22.36653139
424.813126,22.42028139
424.946876,22.43403139
425.080626,22.52778139
425.214376,34.38153139
425.503376,22.51053139
425.637126,22.60428139
425.770876,22.69803139
425.904626,22.67178139
426.038376,22.68553139
426.172126,22.77928139
426.305876,22.83303139
426.439626,22.84678139
426.573376,22.94053139
426.707126,22.91428139
426.892626,22.85978139
427.026376,22.83353139
427.160126,22.84728139
427.293876,22.86103139
427.479376,22.76653139
427.613126,22.78028139
427.798626,22.68578139
428.035876,22.52303139
428.169626,22.49678139
428.303376,22.59053139
428.437126,22.68428139
428.570876,22.69803139
428.808126,22.69528139
428.941876,22.74903139
429.075626,22.76278139
429.209376,22.77653139
429.343126,22.75028139
429.476876,22.84403139
429.610626,22.85778139
429.744376,22.83153139
429.878126,22.84528139
430.011876,22.85903139
430.145626,22.83278139
430.279376,22.92653139
430.413126,22.94028139
430.565626,23.01278139
430.751126,22.95828139
430.884876,22.93203139
431.018626,22.94578139
431.152376,22.95953139
431.286126,22.93328139
431.419876,22.94703139
431.553626,22.96078139
431.739126,22.86628139
431.872876,22.88003139
432.006626,22.93378139
432.192126,22.87928139
432.325876,22.85303139
432.459626,22.86678139
432.593376,22.88053139
432.727126,22.85428139
432.860876,22.86803139
433.098126,22.70528139
433.231876,22.67903139
433.365626,22.69278139
433.499376,22.70653139
433.684876,22.61203139
433.818626,22.62578139
433.952376,22.59953139
434.086126,22.61328139
434.219876,22.62703139
434.353626,22.60078139
434.487376,22.69453139
434.621126,22.78828139
434.858376,22.78553139
434.992126,22.79928139
435.177626,22.86478139
435.311376,22.87853139
435.445126,22.93228139
435.630626,22.87778139
435.867876,22.71503139
436.105126,22.55228139
436.290626,22.45778139
436.424376,22.47153139
436.558126,22.44528139
436.691876,22.45903139
436.825626,22.55278139
436.959376,22.60653139
437.093126,22.70028139
437.226876,22.71403139
437.360626,22.68778139
437.546126,22.63328139
437.783376,22.47053139
438.175876,22.14303139
438.413126,22.06028139
438.546876,22.03403139
438.680626,22.04778139
438.814376,22.14153139
438.948126,22.11528139
439.081876,22.20903139
439.215626,22.30278139
439.452876,22.14003139
439.586626,22.11378139
439.720376,22.12753139
439.854126,22.22128139
439.987876,22.27503139
440.121626,22.28878139
440.255376,22.30253139
440.389126,22.27628139
440.541626,22.30878139
440.675376,22.32253139
440.809126,22.29628139
440.942876,22.31003139
441.076626,22.32378139
441.210376,22.29753139
441.344126,22.31128139
441.477876,22.32503139
441.611626,22.29878139
441.745376,22.31253139
441.879126,22.32628139
442.116376,22.24353139
442.405376,21.97253139
442.539126,21.98628139
442.707626,22.11478139
442.859126,22.10628139
442.992876,22.12003139
443.126626,22.09378139
443.260376,22.18753139
443.394126,22.20128139
443.527876,22.17503139
443.661626,11.74878139
444.054126,22.18128139
444.187876,22.27503139
444.321626,12.36878139
444.455376,22.50253139
444.589126,22.47628139
444.722876,12.73003139
444.856626,22.62378139
444.990376,22.63753139
445.175876,22.62303139
445.309626,22.63678139
445.443376,13.37053139
445.577126,22.74428139
445.762626,22.64978139
445.896376,22.66353139
446.030126,13.91728139
446.267376,22.55453139
446.504626,14.35178139
446.690126,22.49728139
446.823876,22.51103139
446.957626,14.76478139
447.091376,22.65853139
447.225126,22.71228139
447.358876,15.12603139
447.492626,22.81978139
447.626376,15.35353139
447.760126,22.88728139
447.893876,15.58103139
448.027626,23.03478139
448.161376,15.80853139
448.295126,23.14228139
448.428876,16.03603139
448.562626,23.24978139
448.696376,23.26353139
448.830126,16.39728139
448.963876,23.41103139
449.097626,23.38478139
449.231376,16.75853139
449.365126,23.53228139
449.498876,23.54603139
449.632626,17.11978139
449.766376,23.65353139
449.900126,23.66728139
450.033876,17.48103139
450.167626,23.81478139
450.301376,23.86853139
450.486876,23.89403139
450.639376,18.00653139
450.773126,23.94028139
450.906876,18.23403139
451.040626,24.12778139
451.174376,24.22153139
451.308126,18.59528139
451.441876,24.40903139
451.575626,18.82278139
451.709376,24.47653139
451.843126,19.05028139
452.080376,24.00753139
452.214126,19.34128139
452.347876,24.07503139
452.481626,24.00878139
452.615376,19.66253139
452.749126,24.15628139
452.882876,24.17003139
453.016626,20.02378139
453.150376,24.15753139
453.284126,20.25128139
453.417876,24.14503139
453.551626,20.47878139
453.685376,24.29253139
453.870876,24.19803139
454.004626,20.89178139
454.138376,24.34553139
454.272126,24.35928139
454.405876,24.33303139
454.539626,24.34678139
454.673376,21.48053139
454.858876,24.26603139
454.992626,24.23978139
455.126376,24.25353139
455.260126,24.34728139
455.393876,24.44103139
455.527626,22.21478139
455.661376,24.54853139
455.795126,24.64228139
455.928876,22.57603139
456.062626,24.86978139
456.196376,24.92353139
456.330126,22.93728139
456.463876,24.95103139
456.597626,23.16478139
456.731376,24.93853139
456.902876,23.43003139
457.054376,23.54153139
457.239876,13.08703139
457.425376,13.23253139
457.559126,23.96628139
457.692876,13.46003139
457.826626,13.55378139
457.960376,13.64753139
458.145876,24.47303139
458.279626,13.92678139
458.465126,24.75228139
458.598876,14.20603139
458.784376,14.35153139
458.969876,24.01703139
459.103626,14.63078139
459.237376,25.40453139
459.371126,14.81828139
459.556626,14.96378139
459.690376,15.05753139
459.875876,15.20303139
460.009626,25.01678139
460.143376,26.19053139
460.328876,15.57603139
460.462626,15.66978139
460.718626,15.84578139
460.852376,15.93953139
460.986126,26.95328139
461.171626,16.17878139
461.357126,27.28428139
461.594376,16.48153139
461.831626,26.75878139
462.120626,16.88778139
462.409626,17.09678139
462.595126,17.24228139
462.728876,17.33603139
462.914376,28.64153139
463.048126,27.93528139
463.181876,28.86903139
463.419126,17.94628139
463.604626,18.09178139
463.790126,28.63728139
463.923876,18.37103139
464.057626,29.58478139
464.243126,29.73028139
464.428626,29.23578139
464.562376,30.00953139
464.747876,30.15503139
464.985126,19.23228139
465.170626,19.37778139
465.304376,30.03153139
465.489876,19.57703139
465.623626,30.23078139
465.757376,31.00453139
465.891126,19.89828139
466.024876,19.99203139
466.158626,31.36578139
466.344126,20.23128139
466.477876,20.32503139
466.611626,31.77878139
466.797126,31.00428139
466.930876,20.45803139
467.271626,20.35878139
467.405376,32.49253139
467.590876,30.55803139
467.724626,30.57178139
467.858376,30.58553139
468.043876,20.45103139
468.177626,20.42478139
468.311376,20.51853139
468.445126,20.53228139
468.578876,20.50603139
468.919626,20.28678139
469.053376,20.22053139
469.238876,20.16603139
469.476126,20.16328139
469.609876,20.17703139
469.795376,20.16253139
469.929126,20.25628139
470.114626,20.20178139
470.248376,20.25553139
470.382126,20.22928139
470.515876,20.28303139
470.668376,20.39553139
470.802126,20.40928139
470.935876,20.50303139
471.069626,20.55678139
471.203376,20.57053139
471.337126,20.66428139
471.470876,30.39803139
471.604626,20.73178139
471.738376,20.82553139
471.872126,20.87928139
472.005876,20.89303139
472.139626,30.86678139
472.273376,30.84053139
472.407126,21.05428139
472.540876,21.06803139
472.674626,31.00178139
472.808376,21.21553139
472.942126,21.22928139
473.075876,21.32303139
473.313126,21.32028139
473.446876,21.37403139
473.580626,21.38778139
473.714376,21.40153139
473.848126,21.45528139
473.981876,21.54903139
474.115626,21.56278139
474.249376,31.29653139
474.383126,21.71028139
474.516876,21.72403139
474.650626,21.77778139
474.784376,31.63153139
474.918126,31.72528139
475.051876,31.81903139
475.185626,21.95278139
475.319376,22.04653139
475.453126,22.06028139
475.586876,22.11403139
475.720626,22.20778139
475.854376,22.22153139
475.988126,32.39528139
476.121876,22.36903139
476.255626,22.38278139
476.389376,22.35653139
476.523126,22.37028139
476.812126,22.13928139
476.945876,22.11303139
477.079626,22.12678139
477.213376,22.14053139
477.398876,22.04603139
477.532626,22.05978139
477.666376,22.03353139
477.800126,22.04728139
477.933876,22.06103139
478.067626,22.03478139
478.201376,22.04853139
478.335126,22.14228139
478.468876,22.19603139
478.602626,22.28978139
478.736376,22.30353139
478.870126,22.27728139
479.003876,22.29103139
479.137626,22.30478139
479.323126,22.21028139
479.456876,22.30403139
479.642376,22.20953139
479.776126,22.22328139
479.909876,22.19703139
480.043626,22.21078139
480.177376,22.30453139
480.311126,22.35828139
480.444876,22.45203139
480.597376,22.56453139
480.731126,22.53828139
480.864876,22.63203139
480.998626,22.72578139
481.132376,22.69953139
481.266126,22.79328139
481.3998876,22.88704301
481.533626,22.86078139
481.667376,22.95453139
481.801126,23.04828139
481.934876,23.06203139
482.068626,23.03578139
482.202376,23.12953139
482.336126,23.14328139
482.469876,23.11703139
482.603626,23.21078139
482.737376,23.30453139
482.871126,23.27828139
483.004876,23.29203139
483.138626,23.38578139
483.272376,23.39953139
483.406126,23.41328139
483.643376,23.25053139
483.777126,23.22428139
483.910876,23.23803139
484.199876,23.00703139
484.385376,22.91253139
484.519126,22.92628139
484.652876,22.90003139
484.838376,22.84553139
484.972126,22.81928139
485.105876,22.83303139
485.239626,22.84678139
485.373376,22.82053139
485.507126,22.91428139
485.640876,23.00803139
485.774626,22.98178139
485.908376,22.99553139
486.042126,23.00928139
486.227626,22.91478139
486.361376,22.92853139
486.495126,22.90228139
486.680626,22.84778139
486.917876,22.68503139
487.051626,22.65878139
487.185376,22.67253139
487.319126,22.68628139
487.452876,22.66003139
487.586626,22.67378139
487.720376,22.64753139
487.854126,22.66128139
487.987876,22.67503139
488.121626,22.64878139
488.255376,22.66253139
488.389126,22.67628139
488.522876,22.65003139
488.656626,22.66378139
488.790376,22.75753139
488.924126,22.81128139
489.057876,22.90503139
489.191626,22.91878139
489.325376,22.93253139
489.459126,22.90628139
489.592876,22.92003139
489.726626,23.01378139
489.860376,22.98753139
489.994126,23.00128139
490.127876,23.01503139
490.261626,22.98878139
490.621126,22.66828139
490.754876,22.68203139
490.888626,22.69578139
491.125876,22.53303139
491.259626,22.58678139
491.393376,22.60053139
491.527126,22.61428139
491.660876,22.66803139
491.794626,22.68178139
491.928376,22.69553139
492.165626,22.53278139
492.299376,22.50653139
492.433126,22.52028139
492.618626,22.42578139
492.752376,22.43953139
492.886126,22.45328139
493.019876,22.42703139
493.205376,22.37253139
493.339126,22.34628139
493.472876,22.36003139
493.606626,22.37378139
493.740376,22.34753139
493.874126,22.36128139
494.007876,22.37503139
494.141626,22.34878139
494.275376,22.36253139
494.409126,22.37628139
494.542876,22.35003139
494.728376,22.29553139
494.965626,22.09278139
495.099376,22.18653139
495.233126,22.28028139
495.366876,22.29403139
495.604126,22.21128139
495.841376,22.20853139
496.078626,22.12578139
496.212376,22.09953139
496.346126,22.19328139
496.479876,22.20703139
496.613626,22.18078139
496.747376,22.19453139
496.881126,22.20828139
497.118376,22.04553139
497.252126,22.01928139
497.437626,21.96478139
497.674876,21.88203139
497.912126,21.79928139
498.149376,21.79653139
498.438376,21.52553139
498.572126,21.53928139
498.705876,21.55303139
498.839626,21.52678139
498.973376,21.54053139
499.107126,21.55428139
499.240876,21.52803139
499.374626,21.54178139
499.508376,21.55553139
499.642126,21.52928139
499.775876,21.54303139
499.909626,21.55678139
500.631376,20.83853139
500.920376,20.72753139
501.054126,20.74128139
501.187876,20.83503139
501.321626,20.88878139
501.455376,20.90253139
501.589126,20.91628139
501.774626,20.82178139
501.908376,20.83553139
502.042126,20.80928139
502.175876,20.82303139
502.620126,20.58728139
502.753876,20.56103139
502.887626,20.57478139
503.021376,20.58853139
503.155126,20.64228139
503.288876,20.65603139
503.422626,20.66978139
503.556376,20.64353139
503.690126,20.65728139
503.823876,20.67103139
503.957626,20.64478139
504.091376,20.65853139
504.225126,20.67228139
504.410626,20.45778139
504.596126,20.44328139
504.729876,20.53703139
504.967126,20.45428139
505.100876,20.42803139
505.286376,20.45353139
505.420126,20.50728139
505.553876,20.52103139
505.687626,20.61478139
505.821376,20.66853139
505.955126,20.68228139
506.088876,20.77603139
506.222626,20.82978139
506.356376,20.84353139
506.490126,20.85728139
506.623876,20.83103139
506.757626,20.84478139
506.891376,20.85853139
507.025126,20.83228139
507.158876,20.84603139
507.292626,20.93978139
507.426376,20.99353139
507.560126,21.00728139
507.693876,21.02103139
507.827626,21.11478139
